"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","percentCover","heightPlantOver300cm","heightPlantSpecies","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","duplicateTaxonIDBoutPer1m2QF","missingRecords1m2QF"
"AAA2175138224F28A5B25C2E4EB5E2BC","D03","OSBS",,"32.4.1",29.689688,-82.005289,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"EEE27EEAA0CD4388A478216D718C0479","D03","OSBS",,"31.1.1",29.689601,-82.005483,"WGS84",0.4,"2014-04-16",1,"DIV.OSBS.2014.1","Y","FUSC","Fuirena scirpoidea Michx.","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"C677E0FA80BC4ABCBA8F3A1B3DD48B18","D03","OSBS",,"31.4.1",29.689686,-82.005394,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","FUSC","Fuirena scirpoidea Michx.","species",,,0.5,"N",9.4,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"DDA3D9E222B84FFDBD9E3AD5C52277D3","D03","OSBS",,"31.4.1",29.689686,-82.005394,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","ELEOC","Eleocharis sp.","genus",,,0.5,"N",22.4,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"89C99A77CB5F4CB1BF7C355713818CD6","D03","OSBS",,"32.2.1",29.689606,-82.005288,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.","species","cf. species",,0.5,"N",7.7,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"8A5ACFC64BE948899D111315CB9C9B3D","D03","OSBS",,"31.1.1",29.689601,-82.005483,"WGS84",0.4,"2014-04-16",1,"DIV.OSBS.2014.1","Y","ELEOC","Eleocharis sp.","genus",,,0.5,"N",41.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"2D4431EF8F5340BA8C51823F9E013AA8","D03","OSBS",,"31.1.1",29.689601,-82.005483,"WGS84",0.4,"2014-04-16",1,"DIV.OSBS.2014.1","Y","PLRO","Pluchea rosea Godfrey","species",,,0.5,"N",6.8,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"97E17340CDE24BE0AEE47E14C3CD1A97","D03","OSBS",,"31.1.1",29.689601,-82.005483,"WGS84",0.4,"2014-04-16",1,"DIV.OSBS.2014.1","Y","EUCA5","Eupatorium capillifolium (Lam.) Small","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"435F064A76EB4B9587E81EC2E24C93B4","D03","OSBS",,"41.1.1",29.689695,-82.005384,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","ELEOC","Eleocharis sp.","genus",,,0.5,"N",14.6,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"DA800E13EC1A4022A22DB652D2BBE30E","D03","OSBS",,"41.4.1",29.689776,-82.005297,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","FUSC","Fuirena scirpoidea Michx.","species",,,0.5,"N",4.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"8A8F1D9D2F6348608EB2C94D04A7FB41","D03","OSBS",,"41.4.1",29.689776,-82.005297,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,0.5,"N",29.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"567FCA78AEF84F7CB051E5155F914E7C","D03","OSBS",,"41.1.1",29.689695,-82.005384,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","FUSC","Fuirena scirpoidea Michx.","species",,,0.5,"N",8.6,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"EF5C541A9D0646AB92EBF3384B952790","D03","OSBS",,"41.1.1",29.689695,-82.005384,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","HYTE4","Hypericum tetrapetalum Lam.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"869EFBCEF02A489099F7B8FFF0E3E8C8","D03","OSBS",,"41.1.1",29.689695,-82.005384,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","STSE3","Stipulicida setacea Michx.","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"2358887B503D4447A36F06DE454565CA","D03","OSBS",,"40.3.1",29.689770,-82.005491,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","ELEOC","Eleocharis sp.","genus",,,1,"N",48.6,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"9510B9834903468A93B646C4B0BBA7C1","D03","OSBS",,"40.3.1",29.689770,-82.005491,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","DICI","Digitaria ciliaris (Retz.) Koeler","species",,,35,"N",13.6,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"0A05B8125C1140A98D02817B17FDAED3","D03","OSBS",,"40.3.1",29.689770,-82.005491,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","PLRO","Pluchea rosea Godfrey","species",,,2,"N",8.6,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"8AFDF0F671CA45B4B9456997C3169F89","D03","OSBS",,"32.4.1",29.689688,-82.005289,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","LEMI","Lechea minor L.","species",,,0.5,"N",6.2,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"F17E0C59DB064132BB7025CB4560846B","D03","OSBS",,"40.1.1",29.689689,-82.005491,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species","cf. species",,0.5,"N",9.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"67769A8B02E5411D9D2081E2332B6AB8","D03","OSBS",,"40.1.1",29.689689,-82.005491,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","CEAS","Centella asiatica (L.) Urb.","species",,,1,"N",6.2,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"B0D019EF31D64E6E8659D2D387FC7C64","D03","OSBS",,"40.1.1",29.689689,-82.005491,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","DICI","Digitaria ciliaris (Retz.) Koeler","species",,,45,"N",23.8,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"C6C4F1282FAD40409284837E4ED9A21B","D03","OSBS",,"32.4.1",29.689688,-82.005289,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","STSE3","Stipulicida setacea Michx.","species",,,0.5,"N",5.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"D0FE2BE808A04B6A8A3032EE596CC8A5","D03","OSBS",,"32.4.1",29.689688,-82.005289,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","CYPER","Cyperus sp.","genus",,,0.5,"N",7.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"A7360CFC290B4CC78BBAE4D0C99D0950","D03","OSBS",,"32.4.1",29.689688,-82.005289,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","ANCA4","Andropogon capillipes Nash","species",,,4,"N",20.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"46E71E7DB0A34BF1B9FA610EAB76D763","D03","OSBS",,"31.4.1",29.689686,-82.005394,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","DISP2","Dichanthelium sphaerocarpon (Elliott) Gould","species",,,0.5,"N",9.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"89367D9105CA424EA93C19B98718616B","D03","OSBS",,"32.2.1",29.689606,-82.005288,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","QUVI","Quercus virginiana Mill.","species",,,0.5,"N",26.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"4698D51B0FEB4DB6883102D945AE23B4","D03","OSBS",,"32.2.1",29.689606,-82.005288,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","SIAN3","Sisyrinchium angustifolium Mill.","species","cf. species",,0.5,"N",8.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"ACCCD313B9B645B9BF463D37288DFF1D","D03","OSBS",,"31.1.1",29.689601,-82.005483,"WGS84",0.4,"2014-04-16",1,"DIV.OSBS.2014.1","Y","CYPER","Cyperus sp.","genus",,,1,"N",19.6,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"07385EC8BE9A451AAD684B54E53DC045","D03","OSBS",,"31.1.1",29.689601,-82.005483,"WGS84",0.4,"2014-04-16",1,"DIV.OSBS.2014.1","Y","CEAS","Centella asiatica (L.) Urb.","species",,,1,"N",8.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"31FD0D8835D848CEA7A6409ACAC99AED","D03","OSBS",,"31.4.1",29.689686,-82.005394,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","PLRO","Pluchea rosea Godfrey","species",,,1,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"CB2FF4F4EC0E4550897A3E6D55036637","D03","OSBS",,"31.4.1",29.689686,-82.005394,"WGS84",0.3,"2014-04-16",1,"DIV.OSBS.2014.1","Y","STSE3","Stipulicida setacea Michx.","species",,,0.5,"N",6.8,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"D7F536983167461F876B02F57AAC03D8","D03","OSBS",,"31.1.1",29.689601,-82.005483,"WGS84",0.4,"2014-04-16",1,"DIV.OSBS.2014.1","Y","DICI","Digitaria ciliaris (Retz.) Koeler","species",,,80,"N",11.2,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0
"A3B7C30902F74B139409E9A833B4F30C","D03","OSBS",,"31.1.1",29.677675,-82.007805,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANCA4","Andropogon capillipes Nash","species",,,30,"N",55.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"D694C7A15F84499CB7D11A020325D541","D03","OSBS",,"31.4.1",29.677756,-82.007714,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","RHMA","Rhexia mariana L.","species",,,0.5,"N",15.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"59202D7A9A4C4A9E8228D3D689C72F31","D03","OSBS",,"31.1.1",29.677675,-82.007805,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ELEOC","Eleocharis sp.","genus",,,2,"N",60.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"BE156A31207C4114B5F44FD5004E7286","D03","OSBS",,"31.1.1",29.677675,-82.007805,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","DICI","Digitaria ciliaris (Retz.) Koeler","species",,,1,"N",62.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"8A0B8075E23E4737B0A495B087317B4A","D03","OSBS",,"31.1.1",29.677675,-82.007805,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","PRPA3","Proserpinaca palustris L.","species",,,0.5,"N",18.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"1CF7F3768B8A43C19344B700F1B2A343","D03","OSBS",,"32.2.1",29.677674,-82.007612,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,0.5,"N",23.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"4561E8F1E25E42348F5CE1C81217672E","D03","OSBS",,"32.2.1",29.677674,-82.007612,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,0.5,"N",17.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"4FDD0D6A9CA74BC99A6415256432DCF8","D03","OSBS",,"31.1.1",29.677675,-82.007805,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","PLRO","Pluchea rosea Godfrey","species",,,0.5,"N",18.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"3D519741915C47E19FCF813959335802","D03","OSBS",,"31.4.1",29.677756,-82.007714,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","PLRO","Pluchea rosea Godfrey","species",,,2,"N",21.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"9627FD7E36334560AD5D6A06798B795B","D03","OSBS",,"32.4.1",29.677755,-82.007612,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","LUAR8","Ludwigia arcuata Walter","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"BD61AE596FF64A8989CAFF86FB663874","D03","OSBS",,"31.4.1",29.677756,-82.007714,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","LUAR8","Ludwigia arcuata Walter","species",,,1,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"76AFF9B913D941459D3F557F18C3EAED","D03","OSBS",,"32.2.1",29.677674,-82.007612,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","EUCA5","Eupatorium capillifolium (Lam.) Small","species",,,0.5,"N",1.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"01D51A641081472D808D33979CA07DDC","D03","OSBS",,"40.1.1",29.677765,-82.007806,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","species",,,0.5,"N",8.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"76B36346E6234B658D96F649392EA669","D03","OSBS",,"32.2.1",29.677674,-82.007612,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","PLRO","Pluchea rosea Godfrey","species",,,1,"N",7.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"D8CE45E1740E487D931BAFFF9BE5DFA1","D03","OSBS",,"32.4.1",29.677755,-82.007612,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","PLRO","Pluchea rosea Godfrey","species",,,2,"N",16.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"ED918C353326419B9A114EC11D7E55B7","D03","OSBS",,"40.3.1",29.677847,-82.007807,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","EREL","Eragrostis elliottii S. Watson","species",,,0.5,"N",10.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"729CC7F94EDA4278BDCC62E6F7A44FF2","D03","OSBS",,"32.4.1",29.677755,-82.007612,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","CEER2","Centella erecta (L. f.) Fernald","species",,,1,"N",2.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"2E087F1483574AA093084139CBED25DE","D03","OSBS",,"32.4.1",29.677755,-82.007612,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ELEOC","Eleocharis sp.","genus",,,0.5,"N",30.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"B8BF732430D9451EAAF79C48765006E2","D03","OSBS",,"41.1.1",29.677765,-82.007704,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ELEOCSPP","Eleocharis spp.","genus",,,0.5,"N",26.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"1B5E6038FEA94F2FB919F7FBA7E070F5","D03","OSBS",,"40.1.1",29.677765,-82.007806,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","DICI","Digitaria ciliaris (Retz.) Koeler","species",,,40,"N",13.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"75F47A88316242E39DC47E4C0E385F79","D03","OSBS",,"40.1.1",29.677765,-82.007806,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"F839AC7446E144B2B4F952EC1F802E84","D03","OSBS",,"40.1.1",29.677765,-82.007806,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"175F035B948B498F92DF2FE30C2B859C","D03","OSBS",,"41.4.1",29.677844,-82.007608,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","SOSE5","Sorghastrum secundum (Elliott) Nash","species","cf. genus",,0.5,"N",14.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"E623BDF619544908AE0D57699AD9162F","D03","OSBS",,"40.3.1",29.677847,-82.007807,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","EUMO4","Eupatorium mohrii Greene","species",,,1,"N",17.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"64A8F511B6A147C2B3C253F760912E72","D03","OSBS",,"40.3.1",29.677847,-82.007807,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANCA4","Andropogon capillipes Nash","species",,,4,"N",39.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"C1690D5C9FA744AD8A3AE2F34ECBF942","D03","OSBS",,"41.4.1",29.677844,-82.007608,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","CEER2","Centella erecta (L. f.) Fernald","species",,,0.5,"N",1.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"437887FEF7DA42BA8A8155232B36BC19","D03","OSBS",,"41.1.1",29.677765,-82.007704,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,2,"N",13.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"83D3E6EED8BA4B0E868C7F63CE1DFEEA","D03","OSBS",,"41.1.1",29.677765,-82.007704,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,2,"N",18.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"8057842AF9C749C39B4447FB92510B43","D03","OSBS",,"31.1.1",29.677675,-82.007805,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","CEAS","Centella asiatica (L.) Urb.","species",,,1,"N",19.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"5A0BBC933BBE4DE09F66728F5F4C00F7","D03","OSBS",,"31.4.1",29.677756,-82.007714,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,0.5,"N",14.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"EEF7EEF0FE0B4B9BAED11ACFA005ADF7","D03","OSBS",,"41.4.1",29.677844,-82.007608,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","DICI","Digitaria ciliaris (Retz.) Koeler","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"8A6D8819BE4448869F1E515E6D1EC011","D03","OSBS",,"41.4.1",29.677844,-82.007608,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,2,"N",28.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"8E2771D9C8EE45A09AE85EE914B52DA0","D03","OSBS",,"31.4.1",29.677756,-82.007714,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ELEOC","Eleocharis sp.","genus",,,0.5,"N",24.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
"64148BFDB2A24BFC98D53E3C9E115901","D03","OSBS",,"31.4.1",29.677756,-82.007714,"WGS84",0.3,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANCA4","Andropogon capillipes Nash","species",,,4,"N",25.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0
