"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","otherVariablesPresent","otherVariables","percentCover","samplingProtocol","measuredBy","recordedBy","remarks","duplicateVariablesBout1m2QF"
"07647A39D4B647A4B93DA4FEF3F9AD1B","D03","OSBS",,"40.3.1",29.695064,-81.947526,"WGS84",0.9,"2014-04-10",1,"DIV.OSBS.2014.1","Y","moss",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0
"828DCD63E1BB4B848B84A25942341EC2","D03","OSBS",,"31.1.1",29.694905,-81.947522,"WGS84",0.5,"2014-04-10",1,"DIV.OSBS.2014.1","Y","wood",30,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0
"91FDF99211D54928B2C40496A7006E40","D03","OSBS",,"31.1.1",29.694905,-81.947522,"WGS84",0.5,"2014-04-10",1,"DIV.OSBS.2014.1","Y","litter",75,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0
"B8C800F91C6540DBBE2B9E71D8E8FBB2","D03","OSBS",,"41.1.1",29.694996,-81.947415,"WGS84",0.4,"2014-04-10",1,"DIV.OSBS.2014.1","Y","wood",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0
"0CE72B0DB3C94F028B4FFA0CD8A4FDEE","D03","OSBS",,"41.4.1",29.695081,-81.947326,"WGS84",0.4,"2014-04-10",1,"DIV.OSBS.2014.1","Y","overstory",95,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0
"44553461C1FE4C099460F8814D67ACA1","D03","OSBS",,"31.4.1",29.694987,-81.947425,"WGS84",0.4,"2014-04-10",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0
"A34F01E463C94FD1AFA8441D53179D09","D03","OSBS",,"31.4.1",29.694987,-81.947425,"WGS84",0.4,"2014-04-10",1,"DIV.OSBS.2014.1","Y","wood",3,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0
"76E89A4B3822403B945343FBF06A3E8A","D03","OSBS",,"32.2.1",29.694908,-81.947323,"WGS84",0.3,"2014-04-10",1,"DIV.OSBS.2014.1","Y","wood",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0
"9E38236777F84D09AE60E002181ED8E0","D03","OSBS",,"32.4.1",29.694990,-81.947323,"WGS84",0.3,"2014-04-10",1,"DIV.OSBS.2014.1","Y","litter",85,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0
"44908781B10D47619CD3B66ED10CA308","D03","OSBS",,"41.1.1",29.686854,-81.950760,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",50,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"FA67A522D0AE45BE975EFD15FD4224F3","D03","OSBS",,"41.1.1",29.686854,-81.950760,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"4FF8981108B34D44B4519E6940C078B5","D03","OSBS",,"40.1.1",29.686865,-81.950861,"WGS84",0.9,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",3,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"B6EEE5A2601B4C77BFBC179D0A92C08E","D03","OSBS",,"40.1.1",29.686865,-81.950861,"WGS84",0.9,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",97,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"B9080B154F034A57A3218CAD74D19019","D03","OSBS",,"32.2.1",29.689396,-81.960597,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",60,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"05E01671D8714F4B88D9CEFD2D0AE874","D03","OSBS",,"32.4.1",29.689477,-81.960597,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",60,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"93C981B5050F48F3AC405FB46B87E29D","D03","OSBS",,"40.3.1",29.686946,-81.950862,"WGS84",0.9,"2014-04-11",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"8DBCAA4B94734BB494D195A1519B3693","D03","OSBS",,"40.3.1",29.686946,-81.950862,"WGS84",0.9,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",90,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"B0FE3DAD1D4D441285A2FA321B314A2C","D03","OSBS",,"41.1.1",29.689486,-81.960688,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"290B753DCDDB40AB905F64C309727E25","D03","OSBS",,"41.4.1",29.689564,-81.960594,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"2A96AF15433041538A2C3EDF38F48254","D03","OSBS",,"41.4.1",29.686932,-81.950684,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",95,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"F79684C89B9D466BABF29E396FD98719","D03","OSBS",,"41.4.1",29.686932,-81.950684,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",13,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"60B333A15C844AB298DA39565EF1F770","D03","OSBS",,"31.1.1",29.689397,-81.960786,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",40,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"155860EA087249738F2458F66A007336","D03","OSBS",,"32.2.1",29.710160,-81.969181,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","moss",15,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"02786C3C8EC04F999099A11464BBA26B","D03","OSBS",,"31.1.1",29.710169,-81.969365,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"DEA8AFF726E34089804D0FBD817E3485","D03","OSBS",,"32.4.1",29.689477,-81.960597,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",15,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"731144DA0F244AF4A84AA1BBD9EC8C76","D03","OSBS",,"40.3.1",29.689567,-81.960786,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",96,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"0D07CAC6F78F4E8DB3418A4827848CE6","D03","OSBS",,"32.4.1",29.710241,-81.969182,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"985564CED91441C6858264426A354BA2","D03","OSBS",,"40.1.1",29.710252,-81.969371,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",35,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"35317088C4DC4EF1AAE46927E7949C04","D03","OSBS",,"31.1.1",29.710169,-81.969365,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",32,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"AD3F8CE6657B4F48A68E73710491C9A4","D03","OSBS",,"31.1.1",29.710169,-81.969365,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","moss",22,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"13CE76E4DF6F4FAC8A3EA71074EC87BA","D03","OSBS",,"31.4.1",29.710246,-81.969278,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",65,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"F5D64BA76C694D5BB4E40FF3269ED0C2","D03","OSBS",,"32.2.1",29.710160,-81.969181,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",95,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"5CABF6B9F9004016B0FFC45D798B57CC","D03","OSBS",,"41.4.1",29.710328,-81.969165,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","soil",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"FDFD9494D56A40E3A88AA9625B4FAB57","D03","OSBS",,"32.2.1",29.710160,-81.969181,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",85,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"2FF272E9ECF44DB29F1F8633DBCD8310","D03","OSBS",,"32.4.1",29.710241,-81.969182,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"8D4633041A894F0DA56EBDCAF5589B44","D03","OSBS",,"32.4.1",29.710241,-81.969182,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",99,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"CA05DAEFBE6648FE9A3B66C9C6400C94","D03","OSBS",,"31.1.1",29.686768,-81.950852,"WGS84",0.7,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",90,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"5276689DCDF34C548483BF402C1AA970","D03","OSBS",,"40.3.1",29.710333,-81.969372,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",20,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"D26576DBAA714B829057694A55FCB4B0","D03","OSBS",,"41.1.1",29.710255,-81.969268,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",20,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"D0F9EFD3880A44ADAEB1BEF6EF19629E","D03","OSBS",,"41.4.1",29.710328,-81.969165,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",15,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"DF7F1CBCA8FC49E8AF6DFC7523F22D8F","D03","OSBS",,"31.1.1",29.686768,-81.950852,"WGS84",0.7,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",3,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"1BA7209646924AEAA52CFC528FFC2C5F","D03","OSBS",,"31.1.1",29.686768,-81.950852,"WGS84",0.7,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"C95B114C01EA4E35AE6926A651774BDE","D03","OSBS",,"31.1.1",29.686768,-81.950852,"WGS84",0.7,"2014-04-11",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"812D37B035034AAAA36F7E6C9C368B75","D03","OSBS",,"31.1.1",29.686768,-81.950852,"WGS84",0.7,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",95,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"BB458BA4F0694461A3E695C05B88B2D2","D03","OSBS",,"31.4.1",29.686845,-81.950770,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",45,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"0B33AF999006496DBCD007EF051E2B44","D03","OSBS",,"31.4.1",29.686845,-81.950770,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"FA2ABEDF212D41B18EDC1738F63674CF","D03","OSBS",,"31.4.1",29.686845,-81.950770,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",10,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"07A25BD1F5494090A421AA024BA3473D","D03","OSBS",,"31.4.1",29.686845,-81.950770,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",90,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"F3FBD0D9F18346E98154AA29C0589CAE","D03","OSBS",,"32.2.1",29.686773,-81.950667,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"0CC12D96F8D24EACB260A621CF9611B8","D03","OSBS",,"32.2.1",29.686773,-81.950667,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",65,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"6CF47EC789D14BE19C238E586F79782F","D03","OSBS",,"32.2.1",29.686773,-81.950667,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","moss",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"020D7D017714471582554387F6F2B5EE","D03","OSBS",,"32.2.1",29.686773,-81.950667,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",80,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"D65698C6DE0B459F9384B26F951A774B","D03","OSBS",,"32.2.1",29.686773,-81.950667,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"51A7214B27F641C5905FBE982061AD45","D03","OSBS",,"32.2.1",29.686773,-81.950667,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",35,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"AA7CEE84ECF344AB9554101F44CAB8D8","D03","OSBS",,"32.4.1",29.686854,-81.950668,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",70,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"F07C7CBF69004143B956BC5D008AEE02","D03","OSBS",,"32.4.1",29.686854,-81.950668,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","soil",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"AF1B8883E53D4370A91BC2A4762489BB","D03","OSBS",,"32.4.1",29.686854,-81.950668,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"BC92FF30D6DF4B428253B24E57768326","D03","OSBS",,"32.4.1",29.686854,-81.950668,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"41023D3619F242CFBF5FBDC5FF3CCAEB","D03","OSBS",,"32.4.1",29.686854,-81.950668,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","lichen",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"7CE2C91C09F54D2C863EE97581D7F4FD","D03","OSBS",,"32.4.1",29.686854,-81.950668,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"166E8649514D4DE19DBB1F43CDBE09AA","D03","OSBS",,"40.1.1",29.686865,-81.950861,"WGS84",0.9,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",65,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"3DB65F731CDD47B7B337AEE9B835312E","D03","OSBS",,"40.1.1",29.686865,-81.950861,"WGS84",0.9,"2014-04-11",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"5C88A0D405184E1888EAD79FE96CFF66","D03","OSBS",,"40.3.1",29.686946,-81.950862,"WGS84",0.9,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",98,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"5A8414A0125C45C58A4C301FCAA20DA7","D03","OSBS",,"40.3.1",29.686946,-81.950862,"WGS84",0.9,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",2,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"2B21DB20E72E4013B1FD0CEF7B3B1B00","D03","OSBS",,"41.1.1",29.686854,-81.950760,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",95,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"0D7D6AAA03CE4EB684C0218491C3F828","D03","OSBS",,"41.1.1",29.686854,-81.950760,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",4,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"6D52DFC06BA943FE93A5163130499BFC","D03","OSBS",,"41.1.1",29.686854,-81.950760,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"1CCF293C555644B2A5B9DF477104D582","D03","OSBS",,"41.4.1",29.686932,-81.950684,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","overstory",40,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"B70691B68EA24D76B79E3212785B5D22","D03","OSBS",,"40.1.1",29.689486,-81.960785,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",3,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"114C477145B741899D0B2761A1D60950","D03","OSBS",,"40.1.1",29.689486,-81.960785,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",97,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"1903F7A7D6974FA4BF99F00278C53EBC","D03","OSBS",,"31.1.1",29.689397,-81.960786,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",20,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"63F3C7F92CB541DB8E0BA1D1957B2E6A","D03","OSBS",,"41.4.1",29.686932,-81.950684,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"C415A719530147319D06DDDF7591D04E","D03","OSBS",,"41.4.1",29.686932,-81.950684,"WGS84",0.8,"2014-04-11",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"288170DD9F92477C907C28EDA7287A8C","D03","OSBS",,"31.1.1",29.710169,-81.969365,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",30,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"6965C242C3AC443990DBD4A7D1F910E0","D03","OSBS",,"31.4.1",29.689477,-81.960698,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",100,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"06A36D0AFAD44DD4AEC81EC1A4CC6120","D03","OSBS",,"32.2.1",29.689396,-81.960597,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","standingDead",40,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"F1545593F48845E28D25DA52E6D38218","D03","OSBS",,"32.4.1",29.689477,-81.960597,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","soil",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
"9D085D76981246E29F669D7105DBAA4F","D03","OSBS",,"32.2.1",29.710160,-81.969181,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","soil",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"33FEBFE1D3594728BE2BF5C214704D7D","D03","OSBS",,"32.2.1",29.710160,-81.969181,"WGS84",0.4,"2014-04-11",1,"DIV.OSBS.2014.1","Y","wood",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,0
"5C098661733B4B25A2E172CD096D9035","D03","OSBS",,"41.1.1",29.689486,-81.960688,"WGS84",0.3,"2014-04-11",1,"DIV.OSBS.2014.1","Y","litter",70,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0
