"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"49BC36BFB2E1439B889E146490F90706","D03","OSBS",,"40.1.10",29.677775,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANCA4","Andropogon capillipes Nash","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"CE47E2C388494A32BE8533F83B00566A","D03","OSBS",,"40.1.10",29.677775,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"2329D526FC6B47CCBF73017A0B5FC2E7","D03","OSBS",,"40.1.10",29.677775,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"A3EC6A65DB7D4C5F90350CFC808A07F7","D03","OSBS",,"40.1.10",29.677775,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","DICI","Digitaria ciliaris (Retz.) Koeler","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"103AB3E16B174B428BBCDEB093083E51","D03","OSBS",,"40.1.10",29.677775,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"65AF3D45D74E433DA7ADC8D0067C5441","D03","OSBS",,"40.3.10",29.677837,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"12438312E10E4EEC9F729CD7E17F4F72","D03","OSBS",,"40.3.10",29.677837,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANCA4","Andropogon capillipes Nash","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"5589124386244362AF3907AF78F5E5CA","D03","OSBS",,"40.3.10",29.677837,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"0E73B15AD0E545438FB5DAF1C1B07B32","D03","OSBS",,"40.3.10",29.677837,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ELEOC","Eleocharis sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"D8C75D1EAED94C6281D4228128CFCE64","D03","OSBS",,"40.3.10",29.677837,-82.007795,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","EUMO4","Eupatorium mohrii Greene","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"D1A9873753EF44DA8C062A17B6F2F972","D03","OSBS",,"41.1.10",29.677775,-82.007693,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","EREL","Eragrostis elliottii S. Watson","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"224E7E08E23241D88C0F3695A33EA0A3","D03","OSBS",,"41.1.10",29.677775,-82.007693,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","DICI","Digitaria ciliaris (Retz.) Koeler","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"89FAD701E0E1479E92594AEFFD6A4486","D03","OSBS",,"41.1.10",29.677775,-82.007693,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","EUCA26","Euthamia caroliniana (L.) Greene ex Porter & Britton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"65B77CB8AC4545FA9935C8A4FC32B8CC","D03","OSBS",,"41.1.10",29.677775,-82.007693,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"EEA1FAF9AD714EE1A9A3AF502764A5E7","D03","OSBS",,"41.1.10",29.677775,-82.007693,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"B3F5D33B66DD4DF2B463BCFD80976543","D03","OSBS",,"41.1.10",29.677775,-82.007693,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","RHMA","Rhexia mariana L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"1F4DA468653A44698E38987AB168D8B9","D03","OSBS",,"41.4.10",29.677834,-82.007620,"WGS84",1.1,"2014-04-29",1,"DIV.OSBS.2014.1","Y","ARPUP4","Aristida purpurascens Poir. var. purpurascens","variety",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"10106B76EFD14165B793FCF6D2DD92BB","D03","OSBS",,"41.4.10",29.696642,-82.025502,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ACRU","Acer rubrum L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"311B1ECD4CAC495DB44A5EC5958987BA","D03","OSBS",,"41.4.10",29.696642,-82.025502,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PHPY4","Photinia pyrifolia (Lam.) K.R. Robertson & Phipps","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"1B7FB655AEB14FE6A54F7BECFE5C0AC2","D03","OSBS",,"41.4.10",29.696642,-82.025502,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"0A1AE9E9D8814B889523388B95BC33E6","D03","OSBS",,"41.1.10",29.696583,-82.025562,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ACRU","Acer rubrum L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"BA8C37BF2FC343BC80ABF90CD788D370","D03","OSBS",,"41.4.10",29.696642,-82.025502,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"D5DE6C85EF7F4071ABE3678CBA2C11E2","D03","OSBS",,"41.4.10",29.696642,-82.025502,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PITA","Pinus taeda L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"B9EEF71E42B243438FC6E8DB1A26E997","D03","OSBS",,"40.3.10",29.696640,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"E12D1F2AB54F4DD6A24E61606ACCB1BF","D03","OSBS",,"41.1.10",29.696583,-82.025562,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PITA","Pinus taeda L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"C61BD8F9F92E48DD811CE28E5686B036","D03","OSBS",,"41.1.10",29.696583,-82.025562,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","RHMA","Rhexia mariana L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"9743A6577CDC44039BC296E8DCB100E0","D03","OSBS",,"41.1.10",29.696583,-82.025562,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PEPA37","Persea palustris (Raf.) Sarg.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"3FA8B93F338643B19AFE4418DADFA5FA","D03","OSBS",,"40.1.10",29.696579,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ANGL10","Andropogon glaucopsis Elliott","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"557C7690E8704D618A0E150D7526D54F","D03","OSBS",,"40.3.10",29.696640,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PITA","Pinus taeda L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"F95B9BA52177498DB7E7D609900C94E4","D03","OSBS",,"40.3.10",29.696640,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","RUAR2","Rubus argutus Link","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"2CF54A0AE5C647B897691D7A51E70671","D03","OSBS",,"40.3.10",29.696640,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ACRU","Acer rubrum L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"22FD62627B994B5F8D3ED6DE49E1CBC0","D03","OSBS",,"32.4.10",29.696564,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","MOCE2","Morella cerifera (L.) Small","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"170D7014BB254FBCAEDF4C30CE111773","D03","OSBS",,"40.1.10",29.696579,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ACRU","Acer rubrum L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"FEC22453421C44679A267D706DA9E1F1","D03","OSBS",,"40.1.10",29.696579,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ILMY","Ilex myrtifolia Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"D827F53825E94F00B5954E126EB2268B","D03","OSBS",,"40.1.10",29.696579,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PITA","Pinus taeda L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"545C8362103249BBA5D6897ECD38AB66","D03","OSBS",,"32.2.10",29.696502,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","SMGL","Smilax glauca Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"E1D8CD00820E4345909B4DF8616668C7","D03","OSBS",,"32.2.10",29.696502,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","VIRO3","Vitis rotundifolia Michx.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"E307A64B5F764BCBB975AFBB691567DA","D03","OSBS",,"32.4.10",29.696564,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PITA","Pinus taeda L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"2C53B4C8638E4F10A6E047FF82A561D5","D03","OSBS",,"31.4.10",29.696555,-82.025594,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","VAST","Vaccinium stamineum L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"6D9792C3EFC14C9986B9D15D8A2E48EC","D03","OSBS",,"31.4.10",29.696555,-82.025594,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ANGL10","Andropogon glaucopsis Elliott","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"35F2CC14779F4C6FAD1089F16DDD6508","D03","OSBS",,"31.4.10",29.696555,-82.025594,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PIAV","Piptochaetium avenaceum (L.) Parodi","species","cf. species",,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"E416072737C142648BB8BF2E4C61A5F8","D03","OSBS",,"32.2.10",29.696502,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","QUNI","Quercus nigra L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"F8E78D313DDE4418907A8BD8C229B704","D03","OSBS",,"41.4.10",29.696642,-82.025502,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ANGL10","Andropogon glaucopsis Elliott","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"4AEAB3377F41453FBA1804C2CF3448BA","D03","OSBS",,"41.4.10",29.696642,-82.025502,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","RHMA","Rhexia mariana L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"E234F8FDE70F4B64A99FA467A5C86068","D03","OSBS",,"31.4.10",29.696555,-82.025594,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"46713E66DFBA48BCB42880FC8F781D53","D03","OSBS",,"31.4.10",29.696555,-82.025594,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PLPO2","Pleopeltis polypodioides (L.) Andrews & Windham","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"B6F5F7C79D6B439DAB8B0357B8298052","D03","OSBS",,"41.1.10",29.696583,-82.025562,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","SMGL","Smilax glauca Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"4428CB4A14DC4FF7B3BC213C92ABFF05","D03","OSBS",,"41.1.10",29.696583,-82.025562,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ANGL10","Andropogon glaucopsis Elliott","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"569FA38F8BC7446BB8B9190366FAAB16","D03","OSBS",,"41.4.10",29.696642,-82.025502,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","CEOC2","Cephalanthus occidentalis L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"6AF299E4352E4381BD92D432015D51D5","D03","OSBS",,"41.4.10",29.696642,-82.025502,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","RUAR2","Rubus argutus Link","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"29B6E15BC86B4630B01122D9F60517CC","D03","OSBS",,"40.3.10",29.696640,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","RHMA","Rhexia mariana L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"D56F8DC0C1F24999950EA86F4FEE93BA","D03","OSBS",,"41.1.10",29.696583,-82.025562,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","MOCE2","Morella cerifera (L.) Small","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"019524AB621249039B14FFAF7AA22F40","D03","OSBS",,"41.1.10",29.696583,-82.025562,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","TORA2","Toxicodendron radicans (L.) Kuntze","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"DAFFAEE87BD6420D8B690B82648C6A6A","D03","OSBS",,"40.1.10",29.696579,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"757B4F5079EC4A2E81452177A5B229F2","D03","OSBS",,"40.3.10",29.696640,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"63F6E7479DEF43A5AD2E85FF50E79564","D03","OSBS",,"40.3.10",29.696640,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ANGL10","Andropogon glaucopsis Elliott","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"E8ED2A10A43A48E39021124735C8D9B7","D03","OSBS",,"40.3.10",29.696640,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PHPY4","Photinia pyrifolia (Lam.) K.R. Robertson & Phipps","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"522F017AABFC4529881A8BEC8CDC9648","D03","OSBS",,"40.1.10",29.696579,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","RHMA","Rhexia mariana L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"A390E1CEE6CB494FA5FFFB58CCCDF209","D03","OSBS",,"40.1.10",29.696579,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","VAST","Vaccinium stamineum L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"5851EDE3CA95452FB3BEC1128A56358F","D03","OSBS",,"40.1.10",29.696579,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","GOLA","Gordonia lasianthus (L.) Ellis","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"AC582FDD9D28440DA3EC7274AE6BC2BA","D03","OSBS",,"40.1.10",29.696579,-82.025663,"WGS84",1.1,"2014-04-30",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"E8592285785841F589A9EF394A20BB81","D03","OSBS",,"32.2.10",29.696502,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","ANGL10","Andropogon glaucopsis Elliott","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"4604D094784C43958EF462A4E51548DA","D03","OSBS",,"32.4.10",29.696564,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","PEBO","Persea borbonia (L.) Spreng.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"9601D12D341B437CBBCA9C28499DFCFC","D03","OSBS",,"32.4.10",29.696564,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","SMGL","Smilax glauca Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"BE8C91C952E64016979A360FD0291857","D03","OSBS",,"32.4.10",29.696564,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"E29BA4E24DE949BA88AA405DE941A66B","D03","OSBS",,"31.4.10",29.696555,-82.025594,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"031ED62AF240480E9EE11D7C4BED9C5C","D03","OSBS",,"31.4.10",29.696555,-82.025594,"WGS84",1.3,"2014-04-30",1,"DIV.OSBS.2014.1","Y","GOLA","Gordonia lasianthus (L.) Ellis","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"F722B32A38B3476584CA96A1313A81F4","D03","OSBS",,"32.2.10",29.696502,-82.025489,"WGS84",1.4,"2014-04-30",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
